DATAFLOW,MEASURE,REGIONTYPE,LGA_2018,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53220,A,2016,-1803,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53220,A,2017,-1085,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53290,A,2013,9187,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53290,A,2014,9416,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53290,A,2015,9471,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53290,A,2016,8596,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53290,A,2017,9635,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53360,A,2013,8810,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53360,A,2014,8395,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53360,A,2015,9318,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53360,A,2016,8284,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53360,A,2017,7961,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53430,A,2013,16815,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53430,A,2014,15381,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53430,A,2015,15209,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53430,A,2016,14056,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53430,A,2017,13559,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53570,A,2013,10100,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53570,A,2014,9909,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53570,A,2015,9772,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53570,A,2016,9276,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53570,A,2017,9657,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53640,A,2013,11353,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53640,A,2014,11158,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53640,A,2015,10847,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53640,A,2016,12526,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53640,A,2017,15405,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53710,A,2013,7773,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53710,A,2014,7492,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53710,A,2015,11474,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53710,A,2016,9402,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53710,A,2017,12092,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53780,A,2013,3620,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53780,A,2014,3863,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53780,A,2015,3319,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53780,A,2016,2951,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53780,A,2017,2664,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53800,A,2013,9589,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53800,A,2014,11390,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53800,A,2015,8755,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53800,A,2016,8256,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53800,A,2017,7974,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53920,A,2013,3790,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53920,A,2014,4763,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53920,A,2015,3377,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53920,A,2016,4652,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53920,A,2017,3630,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53990,A,2013,6842,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53990,A,2014,7288,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53990,A,2015,6850,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53990,A,2016,6140,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,53990,A,2017,7049,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54060,A,2013,15812,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54060,A,2014,17335,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54060,A,2015,14680,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54060,A,2016,12647,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54060,A,2017,12870,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54130,A,2013,8869,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54130,A,2014,9311,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54130,A,2015,8859,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54130,A,2016,9028,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54130,A,2017,8808,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54170,A,2013,8525,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54170,A,2014,8881,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54170,A,2015,8916,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54170,A,2016,8593,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54170,A,2017,8091,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54200,A,2013,9399,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54200,A,2014,9496,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54200,A,2015,9127,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54200,A,2016,8490,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54200,A,2017,8228,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54280,A,2013,5428,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54280,A,2014,5449,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54280,A,2015,5098,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54280,A,2016,4935,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54280,A,2017,4521,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54310,A,2013,4086,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54310,A,2014,2112,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54310,A,2015,1567,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54310,A,2016,422,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54310,A,2017,-78,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54340,A,2013,8923,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54340,A,2014,9275,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54340,A,2015,9387,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54340,A,2016,9184,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54340,A,2017,9295,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54410,A,2013,10805,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54410,A,2014,9578,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54410,A,2015,10741,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54410,A,2016,10557,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54410,A,2017,12401,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54480,A,2013,9787,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54480,A,2014,8730,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54480,A,2015,10431,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54480,A,2016,10310,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54480,A,2017,10842,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54550,A,2013,13762,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54550,A,2014,14394,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54550,A,2015,15544,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54550,A,2016,15281,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54550,A,2017,14269,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54620,A,2013,9815,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54620,A,2014,10185,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54620,A,2015,11023,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54620,A,2016,12194,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54620,A,2017,10591,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54690,A,2013,5084,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54690,A,2014,4988,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54690,A,2015,6758,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54690,A,2016,6411,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54690,A,2017,8202,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54760,A,2013,8202,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54760,A,2014,9083,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54760,A,2015,9172,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54760,A,2016,9688,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54760,A,2017,10310,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54830,A,2013,3711,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54830,A,2014,3542,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54830,A,2015,2986,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54830,A,2016,2133,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54830,A,2017,2004,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54900,A,2013,11724,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54900,A,2014,11815,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54900,A,2015,11672,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54900,A,2016,11037,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54900,A,2017,10231,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54970,A,2013,2317,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54970,A,2014,186,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54970,A,2015,852,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54970,A,2016,362,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,54970,A,2017,532,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55040,A,2013,-17,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55040,A,2014,714,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55040,A,2015,874,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55040,A,2017,-491,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55110,A,2013,8876,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55110,A,2014,8921,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55110,A,2015,7938,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55110,A,2016,7356,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55110,A,2017,7384,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55180,A,2013,8537,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55180,A,2014,8567,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55180,A,2015,8170,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55180,A,2016,7395,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55180,A,2017,8608,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55250,A,2013,4970,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55250,A,2014,4751,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55250,A,2015,4129,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55250,A,2016,4653,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55250,A,2017,5961,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55320,A,2013,17280,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55320,A,2014,18723,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55320,A,2015,17089,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55320,A,2016,16385,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55320,A,2017,15828,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55390,A,2013,4129,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55390,A,2014,-480,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55390,A,2015,4607,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55390,A,2016,3538,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55390,A,2017,440,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55460,A,2013,9597,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55460,A,2014,8771,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55460,A,2015,10937,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55460,A,2016,8010,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55460,A,2017,9041,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55530,A,2013,12587,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55530,A,2014,21742,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55530,A,2015,16924,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55530,A,2016,16227,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55530,A,2017,11278,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55600,A,2013,9851,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55600,A,2014,10423,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55600,A,2015,11443,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55600,A,2016,12225,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55600,A,2017,11782,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55670,A,2013,9228,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55670,A,2014,10203,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55670,A,2015,11039,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55670,A,2016,10542,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55670,A,2017,8469,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55740,A,2013,43507,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55740,A,2014,49414,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55740,A,2015,45489,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55740,A,2016,51338,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55740,A,2017,52185,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55810,A,2013,4410,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55810,A,2014,7318,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55810,A,2015,7129,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55810,A,2016,7220,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55810,A,2017,7310,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55880,A,2013,13211,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55880,A,2014,11668,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55880,A,2015,10146,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55880,A,2016,11412,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55880,A,2017,7688,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55950,A,2013,11683,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55950,A,2014,12141,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55950,A,2015,10254,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55950,A,2016,7592,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,55950,A,2017,9157,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56090,A,2013,8712,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56090,A,2014,9069,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56090,A,2015,8555,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56090,A,2016,7974,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56090,A,2017,8519,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56230,A,2013,10131,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56230,A,2014,9400,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56230,A,2015,8403,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56230,A,2016,7883,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56230,A,2017,7219,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56300,A,2013,7247,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56300,A,2014,6700,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56300,A,2015,6719,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56300,A,2016,4957,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56300,A,2017,5792,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56370,A,2013,9802,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56370,A,2014,11693,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56370,A,2015,13340,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56370,A,2016,11573,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56370,A,2017,10654,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56460,A,2013,10434,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56460,A,2014,11413,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56460,A,2015,11576,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56460,A,2016,11659,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56460,A,2017,11291,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56580,A,2013,38210,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56580,A,2014,39802,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56580,A,2015,39216,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56580,A,2016,38282,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56580,A,2017,53002,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56730,A,2013,7242,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56730,A,2014,7133,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56730,A,2015,7133,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56730,A,2016,6774,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56730,A,2017,6668,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56790,A,2013,8393,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56790,A,2014,9452,AUD,,,
ABS:ABS_REGIONAL_LGA2018(1.0.0),INCOME_27,LGA2018,56790,A,2015,9011,AUD,,,
