lga_2016,state,people,report_type,weekly_range_start,weekly_range_end,annual_range_start,annual_range_end
44830,4,68,value,2000,2499,104000,129999
45040,4,555,value,2000,2499,104000,129999
45090,4,248,value,2000,2499,104000,129999
45120,4,117,value,2000,2499,104000,129999
45290,4,964,value,2000,2499,104000,129999
45340,4,5808,value,2000,2499,104000,129999
45400,4,27,value,2000,2499,104000,129999
45540,4,15,value,2000,2499,104000,129999
45680,4,2353,value,2000,2499,104000,129999
45890,4,3643,value,2000,2499,104000,129999
46090,4,328,value,2000,2499,104000,129999
46300,4,395,value,2000,2499,104000,129999
46450,4,451,value,2000,2499,104000,129999
46510,4,630,value,2000,2499,104000,129999
46670,4,241,value,2000,2499,104000,129999
46860,4,45,value,2000,2499,104000,129999
46970,4,155,value,2000,2499,104000,129999
47140,4,4200,value,2000,2499,104000,129999
47290,4,63,value,2000,2499,104000,129999
47490,4,55,value,2000,2499,104000,129999
47630,4,180,value,2000,2499,104000,129999
47700,4,3932,value,2000,2499,104000,129999
47800,4,102,value,2000,2499,104000,129999
47910,4,76,value,2000,2499,104000,129999
47980,4,1052,value,2000,2499,104000,129999
48050,4,288,value,2000,2499,104000,129999
48130,4,169,value,2000,2499,104000,129999
48260,4,204,value,2000,2499,104000,129999
48340,4,320,value,2000,2499,104000,129999
48410,4,1884,value,2000,2499,104000,129999
48540,4,624,value,2000,2499,104000,129999
48640,4,47,value,2000,2499,104000,129999
48750,4,116,value,2000,2499,104000,129999
48830,4,228,value,2000,2499,104000,129999
49399,4,51,value,2000,2499,104000,129999
49799,4,0,value,2000,2499,104000,129999
50080,5,1099,value,2000,2499,104000,129999
50210,5,2969,value,2000,2499,104000,129999
50250,5,237,value,2000,2499,104000,129999
50280,5,432,value,2000,2499,104000,129999
50350,5,514,value,2000,2499,104000,129999
50420,5,2087,value,2000,2499,104000,129999
50490,5,1224,value,2000,2499,104000,129999
50560,5,33,value,2000,2499,104000,129999
50630,5,62,value,2000,2499,104000,129999
50770,5,55,value,2000,2499,104000,129999
50840,5,118,value,2000,2499,104000,129999
50910,5,27,value,2000,2499,104000,129999
50980,5,508,value,2000,2499,104000,129999
51080,5,27,value,2000,2499,104000,129999
51120,5,17,value,2000,2499,104000,129999
51190,5,918,value,2000,2499,104000,129999
51260,5,1132,value,2000,2499,104000,129999
51310,5,562,value,2000,2499,104000,129999
51330,5,2839,value,2000,2499,104000,129999
51400,5,642,value,2000,2499,104000,129999
51470,5,14,value,2000,2499,104000,129999
51540,5,128,value,2000,2499,104000,129999
51610,5,49,value,2000,2499,104000,129999
51680,5,202,value,2000,2499,104000,129999
51750,5,210,value,2000,2499,104000,129999
51820,5,3850,value,2000,2499,104000,129999
51890,5,260,value,2000,2499,104000,129999
51960,5,137,value,2000,2499,104000,129999
52030,5,31,value,2000,2499,104000,129999
52100,5,30,value,2000,2499,104000,129999
52170,5,145,value,2000,2499,104000,129999
52240,5,22,value,2000,2499,104000,129999
52310,5,24,value,2000,2499,104000,129999
52380,5,0,value,2000,2499,104000,129999
52450,5,34,value,2000,2499,104000,129999
52520,5,53,value,2000,2499,104000,129999
52590,5,92,value,2000,2499,104000,129999
52660,5,509,value,2000,2499,104000,129999
52730,5,137,value,2000,2499,104000,129999
52800,5,154,value,2000,2499,104000,129999
52870,5,148,value,2000,2499,104000,129999
52940,5,18,value,2000,2499,104000,129999
53010,5,19,value,2000,2499,104000,129999
53080,5,12,value,2000,2499,104000,129999
53150,5,172,value,2000,2499,104000,129999
53220,5,171,value,2000,2499,104000,129999
53290,5,413,value,2000,2499,104000,129999
53360,5,88,value,2000,2499,104000,129999
53430,5,787,value,2000,2499,104000,129999
53570,5,137,value,2000,2499,104000,129999
53640,5,41,value,2000,2499,104000,129999
53710,5,30,value,2000,2499,104000,129999
53780,5,4255,value,2000,2499,104000,129999
53800,5,1184,value,2000,2499,104000,129999
53920,5,35,value,2000,2499,104000,129999
53990,5,942,value,2000,2499,104000,129999
54060,5,97,value,2000,2499,104000,129999
54130,5,28,value,2000,2499,104000,129999
54170,5,5600,value,2000,2499,104000,129999
54200,5,2111,value,2000,2499,104000,129999
54280,5,1058,value,2000,2499,104000,129999
54310,5,673,value,2000,2499,104000,129999
54340,5,101,value,2000,2499,104000,129999
54410,5,31,value,2000,2499,104000,129999
54480,5,17,value,2000,2499,104000,129999
54550,5,52,value,2000,2499,104000,129999
54620,5,30,value,2000,2499,104000,129999
54690,5,8,value,2000,2499,104000,129999
54760,5,29,value,2000,2499,104000,129999
54830,5,1426,value,2000,2499,104000,129999
54900,5,51,value,2000,2499,104000,129999
54970,5,6,value,2000,2499,104000,129999
55040,5,30,value,2000,2499,104000,129999
55110,5,2253,value,2000,2499,104000,129999
55180,5,276,value,2000,2499,104000,129999
55250,5,16,value,2000,2499,104000,129999
55320,5,2881,value,2000,2499,104000,129999
55390,5,3,value,2000,2499,104000,129999
55460,5,106,value,2000,2499,104000,129999
55530,5,9,value,2000,2499,104000,129999
55600,5,84,value,2000,2499,104000,129999
55670,5,18,value,2000,2499,104000,129999
55740,5,173,value,2000,2499,104000,129999
55810,5,7,value,2000,2499,104000,129999
55880,5,13,value,2000,2499,104000,129999
55950,5,20,value,2000,2499,104000,129999
56090,5,1362,value,2000,2499,104000,129999
56160,5,0,value,2000,2499,104000,129999
56230,5,487,value,2000,2499,104000,129999
56300,5,23,value,2000,2499,104000,129999
56370,5,25,value,2000,2499,104000,129999
56460,5,152,value,2000,2499,104000,129999
56580,5,427,value,2000,2499,104000,129999
56620,5,13,value,2000,2499,104000,129999
56730,5,305,value,2000,2499,104000,129999
56790,5,86,value,2000,2499,104000,129999
56860,5,7,value,2000,2499,104000,129999
56930,5,21,value,2000,2499,104000,129999
57000,5,13,value,2000,2499,104000,129999
57080,5,539,value,2000,2499,104000,129999
57140,5,23,value,2000,2499,104000,129999
57210,5,118,value,2000,2499,104000,129999
57280,5,389,value,2000,2499,104000,129999
57350,5,21,value,2000,2499,104000,129999
57420,5,46,value,2000,2499,104000,129999
57490,5,4406,value,2000,2499,104000,129999
57630,5,3,value,2000,2499,104000,129999
57700,5,1117,value,2000,2499,104000,129999
57770,5,27,value,2000,2499,104000,129999
57840,5,1119,value,2000,2499,104000,129999
57910,5,6402,value,2000,2499,104000,129999
57980,5,480,value,2000,2499,104000,129999
58050,5,5153,value,2000,2499,104000,129999
58190,5,7,value,2000,2499,104000,129999
58260,5,11,value,2000,2499,104000,129999
58330,5,124,value,2000,2499,104000,129999
58400,5,5,value,2000,2499,104000,129999
58470,5,3,value,2000,2499,104000,129999
58510,5,1023,value,2000,2499,104000,129999
58540,5,35,value,2000,2499,104000,129999
58570,5,967,value,2000,2499,104000,129999
58610,5,57,value,2000,2499,104000,129999
58680,5,11,value,2000,2499,104000,129999
58760,5,7335,value,2000,2499,104000,129999
58820,5,98,value,2000,2499,104000,129999
58890,5,16,value,2000,2499,104000,129999
59030,5,16,value,2000,2499,104000,129999
59100,5,19,value,2000,2499,104000,129999
59170,5,33,value,2000,2499,104000,129999
59250,5,0,value,2000,2499,104000,129999
59310,5,37,value,2000,2499,104000,129999
59320,5,14,value,2000,2499,104000,129999
59330,5,8,value,2000,2499,104000,129999
59340,5,190,value,2000,2499,104000,129999
59350,5,13,value,2000,2499,104000,129999
59360,5,34,value,2000,2499,104000,129999
59370,5,107,value,2000,2499,104000,129999
59799,5,0,value,2000,2499,104000,129999
60210,6,101,value,2000,2499,104000,129999
60410,6,527,value,2000,2499,104000,129999
60610,6,496,value,2000,2499,104000,129999
60810,6,598,value,2000,2499,104000,129999
61010,6,34,value,2000,2499,104000,129999
61210,6,242,value,2000,2499,104000,129999
61410,6,1926,value,2000,2499,104000,129999
61510,6,273,value,2000,2499,104000,129999
61610,6,623,value,2000,2499,104000,129999
61810,6,134,value,2000,2499,104000,129999
62010,6,24,value,2000,2499,104000,129999
62210,6,148,value,2000,2499,104000,129999
62410,6,91,value,2000,2499,104000,129999
62610,6,1376,value,2000,2499,104000,129999
62810,6,1461,value,2000,2499,104000,129999
63010,6,463,value,2000,2499,104000,129999
63210,6,148,value,2000,2499,104000,129999
63410,6,59,value,2000,2499,104000,129999
63610,6,1361,value,2000,2499,104000,129999
63810,6,305,value,2000,2499,104000,129999
64010,6,1783,value,2000,2499,104000,129999
64210,6,587,value,2000,2499,104000,129999
64610,6,349,value,2000,2499,104000,129999
64810,6,482,value,2000,2499,104000,129999
65010,6,164,value,2000,2499,104000,129999
65210,6,46,value,2000,2499,104000,129999
65410,6,380,value,2000,2499,104000,129999
65610,6,108,value,2000,2499,104000,129999
65810,6,707,value,2000,2499,104000,129999
69799,6,0,value,2000,2499,104000,129999
70200,7,883,value,2000,2499,104000,129999
70420,7,95,value,2000,2499,104000,129999
70540,7,0,value,2000,2499,104000,129999
70620,7,32,value,2000,2499,104000,129999
70700,7,29,value,2000,2499,104000,129999
71000,7,2607,value,2000,2499,104000,129999
71300,7,47,value,2000,2499,104000,129999
72200,7,275,value,2000,2499,104000,129999
72300,7,702,value,2000,2499,104000,129999
72330,7,30,value,2000,2499,104000,129999
72800,7,1306,value,2000,2499,104000,129999
73600,7,46,value,2000,2499,104000,129999
74050,7,20,value,2000,2499,104000,129999
74550,7,38,value,2000,2499,104000,129999
74560,7,16,value,2000,2499,104000,129999
74660,7,67,value,2000,2499,104000,129999
74680,7,17,value,2000,2499,104000,129999
79399,7,217,value,2000,2499,104000,129999
79799,7,0,value,2000,2499,104000,129999
89399,8,13482,value,2000,2499,104000,129999
89799,8,0,value,2000,2499,104000,129999
99399,9,121,value,2000,2499,104000,129999
99799,9,0,value,2000,2499,104000,129999
10050,1,1019,value,2500,2999,130000,155999
10130,1,473,value,2500,2999,130000,155999
10250,1,739,value,2500,2999,130000,155999
10300,1,39,value,2500,2999,130000,155999
10470,1,889,value,2500,2999,130000,155999
10550,1,462,value,2500,2999,130000,155999
10600,1,169,value,2500,2999,130000,155999
10650,1,107,value,2500,2999,130000,155999
10750,1,8486,value,2500,2999,130000,155999
10800,1,80,value,2500,2999,130000,155999
10850,1,151,value,2500,2999,130000,155999
10900,1,2055,value,2500,2999,130000,155999
10950,1,47,value,2500,2999,130000,155999
11100,1,1084,value,2500,2999,130000,155999
11150,1,47,value,2500,2999,130000,155999
11200,1,17,value,2500,2999,130000,155999
11250,1,299,value,2500,2999,130000,155999
11300,1,673,value,2500,2999,130000,155999
11350,1,441,value,2500,2999,130000,155999
11400,1,271,value,2500,2999,130000,155999
11450,1,2625,value,2500,2999,130000,155999
11500,1,3425,value,2500,2999,130000,155999
11520,1,2035,value,2500,2999,130000,155999
11570,1,5946,value,2500,2999,130000,155999
11600,1,39,value,2500,2999,130000,155999
11650,1,6938,value,2500,2999,130000,155999
11700,1,8,value,2500,2999,130000,155999
11720,1,994,value,2500,2999,130000,155999
11730,1,613,value,2500,2999,130000,155999
11750,1,109,value,2500,2999,130000,155999
11800,1,1182,value,2500,2999,130000,155999
12000,1,66,value,2500,2999,130000,155999
12150,1,44,value,2500,2999,130000,155999
12350,1,155,value,2500,2999,130000,155999
12380,1,3666,value,2500,2999,130000,155999
12700,1,161,value,2500,2999,130000,155999
12730,1,132,value,2500,2999,130000,155999
12750,1,453,value,2500,2999,130000,155999
12850,1,3027,value,2500,2999,130000,155999
12870,1,195,value,2500,2999,130000,155999
12900,1,141,value,2500,2999,130000,155999
12930,1,3310,value,2500,2999,130000,155999
12950,1,56,value,2500,2999,130000,155999
13010,1,101,value,2500,2999,130000,155999
13310,1,600,value,2500,2999,130000,155999
13340,1,198,value,2500,2999,130000,155999
13450,1,467,value,2500,2999,130000,155999
13510,1,157,value,2500,2999,130000,155999
13550,1,252,value,2500,2999,130000,155999
13660,1,49,value,2500,2999,130000,155999
13800,1,1733,value,2500,2999,130000,155999
13850,1,35,value,2500,2999,130000,155999
13910,1,238,value,2500,2999,130000,155999
14000,1,3752,value,2500,2999,130000,155999
14100,1,241,value,2500,2999,130000,155999
14170,1,4027,value,2500,2999,130000,155999
14200,1,207,value,2500,2999,130000,155999
14300,1,97,value,2500,2999,130000,155999
14350,1,302,value,2500,2999,130000,155999
14400,1,515,value,2500,2999,130000,155999
14500,1,2348,value,2500,2999,130000,155999
14550,1,86,value,2500,2999,130000,155999
14600,1,75,value,2500,2999,130000,155999
14650,1,4726,value,2500,2999,130000,155999
14700,1,854,value,2500,2999,130000,155999
14750,1,193,value,2500,2999,130000,155999
14850,1,623,value,2500,2999,130000,155999
14870,1,320,value,2500,2999,130000,155999
14900,1,4479,value,2500,2999,130000,155999
14920,1,117,value,2500,2999,130000,155999
14950,1,49,value,2500,2999,130000,155999
15050,1,1883,value,2500,2999,130000,155999
15240,1,1090,value,2500,2999,130000,155999
15270,1,428,value,2500,2999,130000,155999
15300,1,199,value,2500,2999,130000,155999
15350,1,497,value,2500,2999,130000,155999
15520,1,199,value,2500,2999,130000,155999
15560,1,64,value,2500,2999,130000,155999
15650,1,352,value,2500,2999,130000,155999
15700,1,200,value,2500,2999,130000,155999
15750,1,237,value,2500,2999,130000,155999
15800,1,82,value,2500,2999,130000,155999
15850,1,105,value,2500,2999,130000,155999
15900,1,3587,value,2500,2999,130000,155999
15950,1,1589,value,2500,2999,130000,155999
15990,1,6275,value,2500,2999,130000,155999
16100,1,86,value,2500,2999,130000,155999
16150,1,855,value,2500,2999,130000,155999
16200,1,247,value,2500,2999,130000,155999
16260,1,5536,value,2500,2999,130000,155999
16350,1,5223,value,2500,2999,130000,155999
16380,1,1307,value,2500,2999,130000,155999
16400,1,1376,value,2500,2999,130000,155999
16490,1,1521,value,2500,2999,130000,155999
16550,1,2946,value,2500,2999,130000,155999
16610,1,286,value,2500,2999,130000,155999
16650,1,2353,value,2500,2999,130000,155999
16700,1,2773,value,2500,2999,130000,155999
16900,1,1563,value,2500,2999,130000,155999
16950,1,1442,value,2500,2999,130000,155999
17000,1,572,value,2500,2999,130000,155999
17040,1,391,value,2500,2999,130000,155999
17080,1,251,value,2500,2999,130000,155999
17100,1,789,value,2500,2999,130000,155999
17150,1,6437,value,2500,2999,130000,155999
17200,1,3765,value,2500,2999,130000,155999
17310,1,1065,value,2500,2999,130000,155999
17350,1,82,value,2500,2999,130000,155999
17400,1,51,value,2500,2999,130000,155999
17420,1,4277,value,2500,2999,130000,155999
17550,1,1486,value,2500,2999,130000,155999
17620,1,284,value,2500,2999,130000,155999
17640,1,146,value,2500,2999,130000,155999
17650,1,86,value,2500,2999,130000,155999
17750,1,1372,value,2500,2999,130000,155999
17850,1,35,value,2500,2999,130000,155999
17900,1,62,value,2500,2999,130000,155999
17950,1,44,value,2500,2999,130000,155999
18020,1,99,value,2500,2999,130000,155999
18050,1,1284,value,2500,2999,130000,155999
18100,1,51,value,2500,2999,130000,155999
18200,1,93,value,2500,2999,130000,155999
18230,1,994,value,2500,2999,130000,155999
18250,1,1442,value,2500,2999,130000,155999
18350,1,961,value,2500,2999,130000,155999
18400,1,1374,value,2500,2999,130000,155999
18450,1,4689,value,2500,2999,130000,155999
18500,1,901,value,2500,2999,130000,155999
18710,1,431,value,2500,2999,130000,155999
19399,1,19,value,2500,2999,130000,155999
19799,1,0,value,2500,2999,130000,155999
20110,2,189,value,2500,2999,130000,155999
20260,2,158,value,2500,2999,130000,155999
20570,2,1828,value,2500,2999,130000,155999
20660,2,3266,value,2500,2999,130000,155999
20740,2,381,value,2500,2999,130000,155999
20830,2,935,value,2500,2999,130000,155999
20910,2,2070,value,2500,2999,130000,155999
21010,2,211,value,2500,2999,130000,155999
21110,2,3460,value,2500,2999,130000,155999
21180,2,3419,value,2500,2999,130000,155999
21270,2,71,value,2500,2999,130000,155999
21370,2,567,value,2500,2999,130000,155999
21450,2,2263,value,2500,2999,130000,155999
21610,2,6813,value,2500,2999,130000,155999
21670,2,116,value,2500,2999,130000,155999
21750,2,303,value,2500,2999,130000,155999
21830,2,247,value,2500,2999,130000,155999
21890,2,3133,value,2500,2999,130000,155999
22110,2,544,value,2500,2999,130000,155999
22170,2,3163,value,2500,2999,130000,155999
22250,2,117,value,2500,2999,130000,155999
22310,2,3306,value,2500,2999,130000,155999
22410,2,358,value,2500,2999,130000,155999
22490,2,529,value,2500,2999,130000,155999
22620,2,2083,value,2500,2999,130000,155999
22670,2,2188,value,2500,2999,130000,155999
22750,2,4817,value,2500,2999,130000,155999
22830,2,1144,value,2500,2999,130000,155999
22910,2,237,value,2500,2999,130000,155999
22980,2,81,value,2500,2999,130000,155999
23110,2,2092,value,2500,2999,130000,155999
23190,2,330,value,2500,2999,130000,155999
23270,2,3725,value,2500,2999,130000,155999
23350,2,363,value,2500,2999,130000,155999
23430,2,4095,value,2500,2999,130000,155999
23670,2,4114,value,2500,2999,130000,155999
23810,2,1297,value,2500,2999,130000,155999
23940,2,75,value,2500,2999,130000,155999
24130,2,1174,value,2500,2999,130000,155999
24210,2,2611,value,2500,2999,130000,155999
24250,2,135,value,2500,2999,130000,155999
24330,2,1910,value,2500,2999,130000,155999
24410,2,3126,value,2500,2999,130000,155999
24600,2,2069,value,2500,2999,130000,155999
24650,2,3143,value,2500,2999,130000,155999
24780,2,830,value,2500,2999,130000,155999
24850,2,921,value,2500,2999,130000,155999
24900,2,402,value,2500,2999,130000,155999
24970,2,4035,value,2500,2999,130000,155999
25060,2,2815,value,2500,2999,130000,155999
25150,2,743,value,2500,2999,130000,155999
25250,2,3752,value,2500,2999,130000,155999
25340,2,3201,value,2500,2999,130000,155999
25430,2,258,value,2500,2999,130000,155999
25490,2,303,value,2500,2999,130000,155999
25620,2,251,value,2500,2999,130000,155999
25710,2,1861,value,2500,2999,130000,155999
25810,2,145,value,2500,2999,130000,155999
25900,2,2306,value,2500,2999,130000,155999
25990,2,77,value,2500,2999,130000,155999
26080,2,65,value,2500,2999,130000,155999
26170,2,457,value,2500,2999,130000,155999
26260,2,255,value,2500,2999,130000,155999
26350,2,2078,value,2500,2999,130000,155999
26430,2,164,value,2500,2999,130000,155999
26490,2,733,value,2500,2999,130000,155999
26610,2,279,value,2500,2999,130000,155999
26670,2,104,value,2500,2999,130000,155999
26700,2,505,value,2500,2999,130000,155999
26730,2,658,value,2500,2999,130000,155999
26810,2,686,value,2500,2999,130000,155999
26890,2,61,value,2500,2999,130000,155999
26980,2,3785,value,2500,2999,130000,155999
27070,2,4402,value,2500,2999,130000,155999
27170,2,836,value,2500,2999,130000,155999
27260,2,5032,value,2500,2999,130000,155999
27350,2,1935,value,2500,2999,130000,155999
27450,2,3865,value,2500,2999,130000,155999
27630,2,79,value,2500,2999,130000,155999
29399,2,8,value,2500,2999,130000,155999
29799,2,0,value,2500,2999,130000,155999
30250,3,8,value,2500,2999,130000,155999
30300,3,75,value,2500,2999,130000,155999
30370,3,337,value,2500,2999,130000,155999
30410,3,52,value,2500,2999,130000,155999
30450,3,9,value,2500,2999,130000,155999
30760,3,27,value,2500,2999,130000,155999
30900,3,8,value,2500,2999,130000,155999
31000,3,27390,value,2500,2999,130000,155999
31750,3,6,value,2500,2999,130000,155999
31820,3,1231,value,2500,2999,130000,155999
31900,3,330,value,2500,2999,130000,155999
31950,3,0,value,2500,2999,130000,155999
32080,3,3137,value,2500,2999,130000,155999
32250,3,36,value,2500,2999,130000,155999
32260,3,387,value,2500,2999,130000,155999
32270,3,642,value,2500,2999,130000,155999
32310,3,188,value,2500,2999,130000,155999
32330,3,3,value,2500,2999,130000,155999
32450,3,52,value,2500,2999,130000,155999
32500,3,49,value,2500,2999,130000,155999
32600,3,3,value,2500,2999,130000,155999
32750,3,13,value,2500,2999,130000,155999
32770,3,4,value,2500,2999,130000,155999
32810,3,155,value,2500,2999,130000,155999
33100,3,13,value,2500,2999,130000,155999
33200,3,19,value,2500,2999,130000,155999
33220,3,1150,value,2500,2999,130000,155999
33360,3,1465,value,2500,2999,130000,155999
33430,3,12035,value,2500,2999,130000,155999
33610,3,177,value,2500,2999,130000,155999
33620,3,608,value,2500,2999,130000,155999
33800,3,192,value,2500,2999,130000,155999
33830,3,0,value,2500,2999,130000,155999
